,ms_subclass,ms_zoning,lot_frontage,lot_area,street,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,functional,fireplaces,garage_type,garage_yr_blt,garage_finish,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,misc_val,mo_sold,sale_type,saleprice
1726,20,RL,66.759571,50102,Pave,3,Low,4,Inside,2,Timber,Norm,Norm,1Fam,1Story,6,5,1958,1958,Gable,Tar&Grv,Plywood,Plywood,None,0.0,3,3,CBlock,4,3,4,4,909.0,1,0.0,723.0,1632.0,GasA,3,Y,5,0,0,1650,1.0,0.0,1,0,2,1,3,8,2,Attchd,1958,Unf,518.0,TA,TA,Y,0,0,0,0,138,0,0,3,WD ,250764
1727,60,RL,74.0,8899,Pave,4,Lvl,4,Inside,1,NridgHt,Norm,Norm,1Fam,2Story,8,5,2007,2007,Hip,CompShg,VinylSd,VinylSd,Stone,108.0,5,3,PConc,4,3,3,6,40.0,1,0.0,908.0,948.0,GasA,5,Y,5,1140,0,2088,0.0,0.0,2,1,4,1,4,8,1,BuiltIn,2007,Fin,656.0,TA,TA,Y,100,24,0,0,0,0,0,6,WD ,250000
1728,60,RL,65.0,10237,Pave,4,Lvl,4,Inside,1,Gilbert,RRAn,Norm,1Fam,2Story,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,1,0.0,1,0.0,768.0,768.0,GasA,5,Y,5,768,0,1536,0.0,0.0,2,1,3,1,4,8,1,Attchd,2005,Fin,400.0,TA,TA,Y,100,38,0,0,0,0,0,6,WD ,176000
1729,20,RL,80.0,9736,Pave,4,Lvl,4,Inside,1,NAmes,Feedr,Norm,1Fam,1Story,6,6,1957,1969,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,289.0,3,3,CBlock,3,3,1,4,668.0,3,138.0,525.0,1331.0,GasA,4,Y,5,0,0,1721,0.0,0.0,1,0,4,1,3,8,3,Attchd,1957,Unf,464.0,TA,TA,Y,0,0,0,0,0,0,0,4,WD ,174850
1730,160,RL,24.0,2364,Pave,4,Lvl,4,Inside,1,NPkVill,Norm,Norm,TwnhsE,2Story,6,5,1978,1978,Gable,CompShg,Plywood,Brk Cmn,None,0.0,3,3,CBlock,4,3,1,5,320.0,1,0.0,484.0,804.0,GasA,3,Y,5,744,0,1548,0.0,1.0,2,1,3,1,3,8,1,Detchd,1978,Unf,440.0,TA,TA,Y,108,0,0,0,0,0,0,7,WD ,147000
1731,120,RL,55.0,7892,Pave,4,Lvl,4,Inside,1,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1979,1979,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,4,3,1,1,0.0,1,0.0,918.0,918.0,GasA,3,Y,5,0,0,918,0.0,0.0,2,0,2,1,3,8,1,Attchd,1979,Unf,264.0,TA,TA,Y,28,0,0,0,0,0,0,4,WD ,99500
1732,60,RL,95.0,12350,Pave,4,Lvl,4,Inside,1,NridgHt,Norm,Norm,1Fam,2Story,9,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,5,3,1,6,986.0,1,0.0,379.0,1365.0,GasA,5,Y,5,1325,0,2690,1.0,0.0,2,1,3,1,5,8,1,Attchd,2009,RFn,864.0,TA,TA,Y,0,197,0,0,0,0,0,7,New,398800
1733,60,RL,62.0,7917,Pave,4,Lvl,4,Inside,1,Gilbert,Norm,Norm,1Fam,2Story,6,5,1999,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,1,1,0.0,1,0.0,953.0,953.0,GasA,5,Y,5,694,0,1647,0.0,0.0,2,1,3,1,3,8,1,Attchd,1999,RFn,460.0,TA,TA,Y,0,40,0,0,0,0,0,8,WD ,175000
1734,20,RL,60.0,7200,Pave,4,Lvl,4,Inside,1,NAmes,Norm,Norm,1Fam,1Story,5,7,1954,1954,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,1,0.0,1,0.0,825.0,825.0,GasA,3,Y,4,0,0,825,0.0,1.0,1,0,2,1,3,8,0,Attchd,1954,Unf,350.0,TA,TA,Y,0,0,0,0,0,0,0,7,WD ,109500
1735,20,RL,66.759571,12155,Pave,1,Lvl,4,Inside,1,NAmes,PosN,Norm,1Fam,1Story,6,3,1970,1970,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,4,3,1,2,1237.0,1,0.0,420.0,1657.0,GasA,4,Y,5,0,0,1657,0.0,1.0,2,0,3,1,3,8,1,Attchd,1970,Unf,484.0,TA,TA,Y,0,0,0,0,147,0,0,3,WD ,163500
1736,30,RL,83.25,7446,Pave,4,Lvl,4,Corner,1,BrkSide,Feedr,Norm,1Fam,1Story,4,5,1941,1950,Gable,CompShg,WdShing,Wd Shng,None,0.0,3,3,CBlock,3,3,1,3,266.0,1,0.0,522.0,788.0,GasA,3,Y,4,0,0,788,0.0,0.0,1,0,2,1,3,8,2,NA,NA,NA,0.0,NA,NA,Y,0,0,0,0,0,0,0,4,WD ,100000
1737,60,RL,105.0,11025,Pave,4,HLS,4,Inside,2,NoRidge,Norm,Norm,1Fam,2Story,8,5,1992,1993,Gable,CompShg,HdBoard,ImStucc,BrkFace,692.0,4,3,PConc,5,3,4,6,1118.0,1,0.0,216.0,1334.0,GasA,5,Y,5,1306,0,2826,1.0,0.0,2,1,3,1,4,8,3,Attchd,1992,RFn,888.0,TA,TA,Y,177,208,186,0,0,0,0,10,WD ,334000
1738,20,RL,65.0,7832,Pave,4,Lvl,4,Inside,1,Sawyer,Norm,Norm,1Fam,1Story,5,5,1968,1968,Hip,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,3,1,6,775.0,1,0.0,89.0,864.0,GasA,5,Y,5,0,0,864,1.0,0.0,1,0,2,1,3,8,0,Detchd,1969,Unf,280.0,TA,TA,Y,226,0,0,0,0,0,0,5,WD ,137250
1739,60,RL,134.0,19378,Pave,3,HLS,4,Corner,1,Gilbert,Norm,Norm,1Fam,2Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,456.0,4,3,PConc,4,3,2,6,57.0,1,0.0,1335.0,1392.0,GasA,5,Y,5,1070,0,2462,1.0,0.0,2,1,4,1,4,8,1,Attchd,2006,RFn,576.0,TA,TA,Y,239,132,0,168,0,0,0,3,New,320000
1740,20,RL,83.25,9830,Pave,3,Lvl,4,Corner,1,NAmes,Norm,Norm,1Fam,1Story,5,7,1959,2006,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,4,CBlock,3,3,1,5,72.0,3,258.0,733.0,1063.0,GasA,5,Y,5,0,0,1287,1.0,0.0,1,0,3,1,4,8,1,Detchd,1997,Fin,576.0,TA,TA,Y,364,17,0,0,182,0,0,3,WD ,162000
1741,20,FV,66.759571,4403,Pave,2,Lvl,4,Inside,1,Somerst,Norm,Norm,1Fam,1Story,7,5,2009,2009,Gable,CompShg,MetalSd,MetalSd,Stone,432.0,5,3,PConc,5,3,3,6,578.0,1,0.0,892.0,1470.0,GasA,5,Y,5,0,0,1478,1.0,0.0,2,1,2,1,4,8,1,Attchd,2009,Fin,484.0,TA,TA,Y,0,144,0,0,0,0,0,6,New,222000
1742,60,RL,66.759571,8174,Pave,3,Lvl,4,Inside,1,Gilbert,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,6,494.0,1,0.0,204.0,698.0,GasA,5,Y,5,644,0,1342,1.0,0.0,2,1,3,1,4,8,1,Attchd,2003,Fin,393.0,TA,TA,Y,100,56,0,0,0,0,0,5,WD ,178000
1743,30,RM,60.0,7200,Pave,4,Lvl,4,Corner,1,OldTown,Norm,Norm,1Fam,1Story,5,7,1940,1992,Gable,CompShg,MetalSd,MetalSd,Stone,294.0,3,4,CBlock,3,3,1,4,510.0,1,0.0,278.0,788.0,GasA,3,Y,5,0,0,804,1.0,0.0,1,0,2,1,4,8,2,Attchd,1940,Unf,240.0,TA,TA,Y,0,0,154,0,0,0,0,2,WD ,119000
1744,60,RL,69.0,7590,Pave,4,Lvl,4,Inside,1,NAmes,PosN,Norm,1Fam,2Story,5,5,1962,1962,Gable,CompShg,VinylSd,VinylSd,BrkFace,288.0,3,3,CBlock,3,3,1,5,540.0,1,0.0,324.0,864.0,GasA,3,Y,5,936,0,1812,0.0,0.0,2,0,4,1,3,8,1,Attchd,1962,RFn,264.0,TA,TA,Y,0,168,0,0,0,0,0,7,WD ,169500
1745,60,RL,66.759571,8795,Pave,3,Lvl,4,Inside,1,Gilbert,Norm,Norm,1Fam,2Story,7,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,6,300.0,1,0.0,652.0,952.0,GasA,5,Y,5,1276,0,2256,0.0,0.0,2,1,4,1,4,8,1,BuiltIn,2000,Fin,554.0,TA,TA,Y,224,54,0,0,0,0,0,4,WD ,236000
1746,120,RM,44.0,3843,Pave,3,HLS,4,Inside,2,Crawfor,Norm,Norm,TwnhsE,1Story,8,5,2007,2008,Hip,CompShg,CemntBd,CmentBd,Stone,186.0,5,3,PConc,5,3,4,6,1476.0,1,0.0,120.0,1596.0,GasA,5,Y,5,0,0,1648,1.0,1.0,2,0,2,1,5,8,1,Attchd,2007,Fin,525.0,TA,TA,Y,162,53,0,153,0,0,0,8,New,294464
1747,60,RL,85.0,11075,Pave,4,Lvl,4,Inside,1,NAmes,Norm,Norm,1Fam,2Story,6,5,1969,1969,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,2,3,2,5,500.0,2,276.0,176.0,952.0,GasA,3,Y,5,1020,0,2112,0.0,0.0,2,1,4,1,3,8,2,Attchd,1969,Unf,576.0,TA,TA,Y,280,0,0,0,0,0,0,6,WD ,206900
1748,60,RL,76.0,10142,Pave,3,Lvl,4,Inside,1,SawyerW,Norm,Norm,1Fam,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,6,656.0,1,0.0,300.0,956.0,GasA,5,Y,5,1128,0,2084,1.0,0.0,2,1,4,1,4,8,0,BuiltIn,2004,RFn,618.0,TA,TA,Y,0,45,0,0,0,0,0,1,WD ,233000
1749,30,RM,56.0,7741,Pave,4,Lvl,4,Inside,1,OldTown,Norm,Norm,1Fam,1Story,6,5,1924,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3,2,1,4,143.0,3,72.0,817.0,1032.0,GasA,4,N,4,0,0,1032,0.0,0.0,1,0,2,1,3,8,0,Detchd,1995,Unf,280.0,TA,TA,Y,0,0,112,0,0,0,0,6,COD,108000
1750,60,RL,65.0,8139,Pave,4,Lvl,4,Inside,1,Gilbert,Norm,Norm,1Fam,2Story,6,5,1995,1996,Gable,CompShg,VinylSd,VinylSd,BrkFace,119.0,3,3,PConc,4,3,1,5,476.0,1,0.0,204.0,680.0,GasA,4,Y,5,790,0,1470,0.0,0.0,2,1,3,1,3,8,1,BuiltIn,1995,Fin,420.0,TA,TA,Y,192,49,0,0,0,0,0,10,WD ,165000
1751,20,RL,45.0,8982,Pave,3,Lvl,4,CulDSac,1,CollgCr,Norm,Norm,1Fam,1Story,5,5,1977,1977,Gable,CompShg,CemntBd,CmentBd,None,0.0,3,3,CBlock,4,3,3,5,539.0,1,0.0,501.0,1040.0,GasA,3,Y,5,0,0,1040,0.0,0.0,1,1,3,1,3,8,0,Detchd,1977,Unf,748.0,TA,TA,Y,0,0,0,0,0,0,0,1,WD ,134900
1752,45,RM,51.0,6120,Pave,4,Lvl,4,Inside,1,BrkSide,Norm,Norm,1Fam,1.5Unf,5,7,1939,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,4,3,BrkTil,3,3,1,1,0.0,1,0.0,884.0,884.0,GasA,5,Y,5,0,0,884,0.0,0.0,1,0,2,1,3,8,0,Detchd,1939,Unf,240.0,TA,TA,Y,0,0,136,0,0,0,0,7,WD ,113000
1753,20,RL,70.0,16561,Pave,2,Low,4,Inside,2,CollgCr,Norm,Norm,1Fam,1Story,5,5,1996,1996,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,1,5,549.0,1,0.0,548.0,1097.0,GasA,5,Y,5,0,0,1097,1.0,0.0,1,1,3,1,3,8,0,Attchd,1996,Unf,242.0,TA,TA,Y,306,0,0,0,0,0,0,7,WD ,147900
1754,30,RL,56.0,4060,Pave,4,Lvl,4,Corner,1,Edwards,Feedr,Norm,1Fam,1Story,5,8,1922,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,PConc,2,3,1,1,0.0,1,0.0,864.0,864.0,GasA,5,Y,5,0,0,864,0.0,0.0,1,0,2,1,3,8,0,NA,NA,NA,0.0,NA,NA,Y,0,96,0,0,0,0,0,7,WD ,99900
1755,160,RL,24.0,2308,Pave,4,Lvl,4,FR2,1,NPkVill,Norm,Norm,TwnhsE,2Story,6,6,1975,1975,Gable,CompShg,Plywood,Brk Cmn,None,0.0,3,3,CBlock,4,3,1,5,286.0,2,294.0,275.0,855.0,GasA,4,Y,5,601,0,1456,0.0,0.0,2,1,4,1,3,8,0,Attchd,1975,RFn,460.0,TA,TA,Y,0,0,0,0,0,0,0,5,WD ,143000
1756,50,RM,52.0,6240,Pave,4,Lvl,4,Inside,1,BrkSide,Norm,Norm,1Fam,1.5Fin,6,6,1934,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,PConc,3,3,1,1,0.0,1,0.0,816.0,816.0,GasA,3,Y,5,0,360,1176,0.0,0.0,1,0,3,1,3,8,1,Detchd,1985,Unf,528.0,TA,TA,Y,112,0,0,0,0,0,400,9,WD ,114500
1757,20,RL,66.759571,8789,Pave,3,Lvl,4,Inside,1,Sawyer,Norm,Norm,1Fam,1Story,5,6,1967,1967,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,3,3,2,3,659.0,1,0.0,253.0,912.0,GasA,3,Y,5,0,0,941,0.0,0.0,1,0,3,1,3,8,1,Attchd,1967,Unf,288.0,TA,TA,Y,64,0,0,0,0,0,0,6,WD ,129200
1758,120,RM,64.0,5587,Pave,3,HLS,4,Inside,2,Crawfor,Norm,Norm,TwnhsE,1Story,8,5,2008,2008,Hip,CompShg,CemntBd,CmentBd,Stone,186.0,5,3,PConc,5,3,4,6,1480.0,1,0.0,120.0,1600.0,GasA,5,Y,5,0,0,1652,1.0,1.0,2,0,2,1,4,8,1,Attchd,2008,Fin,482.0,TA,TA,Y,162,53,0,153,0,0,0,11,New,392500
1759,70,RL,66.0,9042,Pave,4,Lvl,4,Inside,1,Crawfor,Norm,Norm,1Fam,2Story,7,9,1941,2006,Gable,CompShg,CemntBd,CmentBd,None,0.0,5,4,Stone,3,4,1,6,275.0,1,0.0,877.0,1152.0,GasA,5,Y,5,1152,0,2340,0.0,0.0,2,0,4,1,4,8,2,Attchd,1941,RFn,252.0,TA,TA,Y,0,60,0,0,0,0,2500,5,WD ,266500
1760,80,RL,57.0,8923,Pave,3,Lvl,4,Inside,1,Gilbert,Norm,Norm,1Fam,SLvl,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,6,189.0,1,0.0,195.0,384.0,GasA,4,Y,5,631,0,1382,0.0,0.0,2,1,3,1,3,8,1,BuiltIn,1998,Fin,396.0,TA,TA,Y,256,0,0,0,0,0,0,2,WD ,177500
1761,20,RL,75.0,12518,Pave,3,Lvl,4,Inside,1,Mitchel,Norm,Norm,1Fam,1Story,5,7,1968,1968,Gable,CompShg,HdBoard,HdBoard,BrkFace,182.0,3,3,CBlock,3,3,1,5,532.0,1,0.0,476.0,1008.0,GasA,4,Y,5,0,0,1008,0.0,0.0,1,0,3,1,4,8,0,Attchd,1968,Unf,384.0,TA,TA,Y,144,0,0,0,0,0,0,4,WD ,139500
1762,60,RL,85.0,11069,Pave,4,Lvl,4,Corner,1,CollgCr,Norm,Norm,1Fam,2Story,6,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,1,0.0,1,0.0,608.0,608.0,GasA,5,Y,5,788,0,1396,0.0,0.0,2,1,3,1,4,8,1,BuiltIn,2007,Fin,440.0,TA,TA,Y,100,36,0,0,0,0,0,7,WD ,170000
1763,60,RL,80.0,8800,Pave,4,Lvl,4,Inside,1,NAmes,Norm,Norm,1Fam,2Story,6,7,1964,1997,Gable,CompShg,MetalSd,MetalSd,BrkFace,306.0,3,4,CBlock,3,3,1,5,414.0,1,0.0,431.0,845.0,GasA,5,Y,5,1309,0,2154,0.0,0.0,2,1,5,1,3,8,1,Attchd,1964,RFn,539.0,TA,TA,Y,0,0,0,0,161,0,0,7,WD ,224500
1764,60,RL,96.0,13262,Pave,3,Lvl,4,Inside,1,NridgHt,Norm,Norm,1Fam,2Story,8,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,Stone,186.0,4,3,PConc,4,3,1,1,0.0,1,0.0,1082.0,1082.0,GasA,5,Y,5,1295,0,2400,0.0,0.0,3,1,4,1,4,8,1,BuiltIn,2003,Fin,730.0,TA,TA,Y,114,40,0,0,0,0,0,6,WD ,290000
1765,50,RM,83.25,7758,Pave,4,Lvl,4,Corner,1,IDOTRR,Norm,Norm,1Fam,1.5Fin,7,4,1931,1950,Gable,CompShg,Stucco,Stucco,BrkFace,600.0,3,2,PConc,3,3,1,2,224.0,1,0.0,816.0,1040.0,GasA,5,Y,3,592,0,1818,0.0,0.0,1,1,4,1,3,8,2,Detchd,1951,Unf,240.0,TA,TA,Y,0,0,0,0,184,0,0,6,WD ,169500
1766,20,RL,43.0,12118,Pave,3,Lvl,4,CulDSac,1,Mitchel,Norm,Norm,1Fam,1Story,7,5,2004,2005,Hip,CompShg,VinylSd,VinylSd,Stone,108.0,4,3,PConc,5,3,2,1,0.0,1,0.0,1710.0,1710.0,GasA,5,Y,5,0,0,1710,0.0,0.0,2,0,3,1,4,8,1,Attchd,2004,Fin,550.0,TA,TA,Y,100,48,0,0,180,0,0,4,WD ,240000
1767,20,RL,80.0,9600,Pave,4,Lvl,4,Inside,1,NAmes,Norm,Norm,1Fam,1Story,5,6,1955,1955,Hip,CompShg,HdBoard,HdBoard,BrkFace,176.0,3,4,CBlock,3,3,1,4,368.0,1,0.0,710.0,1078.0,GasA,5,Y,5,0,0,1150,1.0,0.0,1,0,2,1,3,8,0,Attchd,1955,Fin,288.0,TA,TA,Y,0,0,0,0,175,0,0,10,WD ,144000
1768,60,RL,100.0,9500,Pave,4,Lvl,4,Corner,1,NAmes,Artery,Norm,1Fam,2Story,6,6,1964,1978,Gable,CompShg,VinylSd,VinylSd,BrkCmn,272.0,3,3,CBlock,3,3,1,3,442.0,1,0.0,374.0,816.0,GasA,3,Y,5,850,0,1977,0.0,1.0,1,1,4,1,3,8,1,Attchd,1964,RFn,540.0,TA,TA,Y,0,52,0,0,0,0,0,6,WD ,165000
1769,120,RL,50.0,7175,Pave,4,Lvl,4,Inside,1,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1990,1991,Gable,CompShg,Plywood,ImStucc,None,0.0,4,3,PConc,4,3,1,1,0.0,1,0.0,1332.0,1332.0,GasA,4,Y,5,0,0,1332,0.0,0.0,2,0,2,1,4,8,0,Attchd,1990,RFn,542.0,TA,TA,Y,0,60,0,0,0,0,0,2,WD ,145000
1770,20,RL,54.734375,11200,Pave,3,Lvl,4,CulDSac,1,Edwards,Norm,Norm,1Fam,1Story,5,3,1964,1964,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,2,CBlock,3,3,2,1,0.0,1,0.0,1250.0,1250.0,GasA,5,Y,5,0,0,1298,0.0,0.0,2,0,3,1,3,8,0,Detchd,1964,Unf,504.0,TA,Fa,N,0,144,0,0,0,0,0,6,COD,114000
1771,20,RL,110.0,14226,Pave,4,Lvl,4,Corner,1,NridgHt,Norm,Norm,1Fam,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,375.0,4,3,PConc,4,3,3,1,0.0,1,0.0,1935.0,1935.0,GasA,4,Y,5,0,0,1973,0.0,0.0,2,0,3,1,4,8,1,Attchd,2006,Fin,895.0,TA,TA,Y,315,45,0,0,0,0,0,7,New,395000
1772,160,RM,24.0,2760,Pave,4,Lvl,4,Inside,1,BrDale,Norm,Norm,TwnhsE,2Story,6,5,1973,1973,Gable,CompShg,HdBoard,HdBoard,BrkFace,514.0,3,3,CBlock,3,3,1,1,0.0,1,0.0,525.0,525.0,GasA,3,Y,5,567,0,1092,0.0,0.0,1,1,3,1,3,8,0,Detchd,1973,Unf,440.0,TA,TA,Y,0,0,0,0,0,0,0,12,WD ,105500
1773,60,RL,85.0,11050,Pave,4,Lvl,4,Inside,1,Mitchel,Norm,Norm,1Fam,2Story,8,5,1998,1999,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,6,615.0,1,0.0,434.0,1049.0,GasA,5,Y,5,880,0,1916,1.0,0.0,2,1,3,1,4,8,1,Attchd,1998,Unf,741.0,TA,TA,Y,0,70,0,0,0,0,0,5,WD ,254900
1774,20,RL,60.0,7200,Pave,4,Lvl,4,Inside,1,NAmes,Norm,Norm,1Fam,1Story,5,3,1950,1950,Gable,CompShg,WdShing,Wd Shng,None,0.0,3,3,CBlock,3,3,1,2,432.0,1,0.0,432.0,864.0,GasA,2,Y,4,0,0,1238,0.0,0.0,1,1,3,1,3,6,1,Attchd,1950,Unf,357.0,TA,TA,Y,0,171,0,0,0,0,0,11,WD ,102000
1775,60,RL,79.0,12420,Pave,4,Lvl,4,Inside,1,CollgCr,Norm,Norm,1Fam,2Story,7,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,6,666.0,1,0.0,278.0,944.0,GasA,5,Y,5,896,0,1840,1.0,0.0,2,1,3,1,4,8,0,Attchd,2001,RFn,622.0,TA,TA,Y,0,45,0,0,0,0,0,6,WD ,230000
1776,70,RM,51.0,6120,Pave,4,Lvl,4,Inside,1,BrkSide,Norm,Norm,1Fam,2Story,5,8,1920,2004,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3,3,2,1,0.0,1,0.0,939.0,939.0,GasA,5,Y,5,574,0,1513,0.0,0.0,1,1,4,1,3,8,0,Detchd,1933,Unf,180.0,Fa,Fa,N,24,0,150,0,0,0,0,5,WD ,137500
1777,30,RL,55.0,7111,Pave,3,Bnk,4,Inside,1,BrkSide,Norm,Norm,1Fam,1Story,5,7,1928,1983,Gable,CompShg,WdShing,Wd Shng,None,0.0,4,4,BrkTil,3,3,1,2,406.0,4,273.0,329.0,1008.0,GasA,3,Y,5,0,0,1143,0.0,0.0,1,0,2,1,3,8,1,Detchd,1992,Unf,288.0,TA,TA,Y,265,0,0,0,0,0,0,7,WD ,138000
1778,80,RL,66.0,19255,Pave,3,Lvl,4,Inside,1,SawyerW,Norm,Norm,1Fam,SLvl,6,5,1983,1983,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,100.0,4,3,CBlock,4,3,3,3,70.0,6,450.0,0.0,520.0,GasA,4,Y,5,0,0,1338,0.0,0.0,1,1,2,1,4,6,1,Attchd,1983,Unf,576.0,TA,TA,Y,0,0,0,0,0,0,600,9,WD ,156500
1779,20,RL,70.0,8120,Pave,4,Lvl,4,Inside,1,NAmes,Norm,Norm,1Fam,1Story,4,7,1970,1970,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,CBlock,3,3,1,5,191.0,1,0.0,673.0,864.0,GasA,5,Y,5,0,0,864,0.0,0.0,1,0,3,1,3,8,0,Detchd,1994,Unf,463.0,TA,TA,Y,0,0,0,0,0,0,0,7,WD ,124500
1780,60,RL,92.0,11952,Pave,4,Lvl,4,Inside,1,NWAmes,PosA,Norm,1Fam,2Story,7,6,1977,1977,Mansard,WdShake,WdShing,Plywood,None,0.0,3,3,CBlock,4,3,1,1,0.0,1,0.0,808.0,808.0,GasA,3,Y,5,808,0,1969,0.0,0.0,2,1,3,1,3,8,1,Attchd,1977,RFn,534.0,TA,TA,Y,0,0,0,0,276,0,0,11,WD ,190000
1781,20,RL,43.0,3182,Pave,4,Lvl,4,Inside,1,Blmngtn,Norm,Norm,1Fam,1Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,16.0,4,3,PConc,4,3,3,1,0.0,1,0.0,1266.0,1266.0,GasA,5,Y,5,0,0,1266,0.0,0.0,2,0,2,1,4,8,1,Attchd,2007,Fin,388.0,TA,TA,Y,100,16,0,0,0,0,0,3,WD ,159895
1782,70,RL,51.0,9842,Pave,4,Lvl,4,Inside,1,SWISU,Feedr,Norm,1Fam,2Story,5,6,1921,1998,Gable,CompShg,MetalSd,Wd Sdng,None,0.0,3,3,BrkTil,3,2,1,1,0.0,1,0.0,612.0,612.0,GasA,5,Y,5,1611,0,2601,0.0,0.0,3,1,4,1,3,8,0,BuiltIn,1998,RFn,621.0,TA,TA,Y,183,0,301,0,0,0,0,5,WD ,189000
1783,20,RL,66.759571,8020,Pave,3,Lvl,4,Inside,1,Sawyer,Norm,Norm,1Fam,1Story,5,6,1964,1964,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,3,1,5,644.0,1,0.0,268.0,912.0,GasA,3,N,5,0,0,912,0.0,0.0,1,0,3,1,3,8,0,NA,NA,NA,0.0,NA,NA,Y,0,0,0,0,0,0,0,4,WD ,124000
1784,20,RL,66.759571,11341,Pave,3,Lvl,4,Inside,1,Sawyer,Norm,Norm,1Fam,1Story,5,6,1957,1996,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,180.0,3,3,CBlock,4,3,1,5,1302.0,1,0.0,90.0,1392.0,GasA,3,Y,5,0,0,1392,1.0,0.0,1,1,3,1,3,5,1,Detchd,1957,Unf,528.0,TA,TA,Y,0,0,0,0,95,0,0,5,WD ,121500
1785,90,RL,76.0,12436,Pave,4,Lvl,4,Inside,1,NAmes,Norm,Norm,Duplex,1Story,5,5,1957,1957,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,1,1,0.0,1,0.0,1824.0,1824.0,GasA,2,Y,4,0,0,1824,0.0,0.0,2,0,5,2,3,8,0,Detchd,1958,Unf,484.0,TA,TA,Y,0,0,0,0,0,0,0,1,WD ,146000
1786,60,RL,75.0,12192,Pave,3,Lvl,4,Inside,1,CollgCr,Norm,Norm,1Fam,2Story,7,5,2000,2001,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,6,663.0,1,0.0,265.0,928.0,GasA,5,Y,5,895,0,1823,1.0,0.0,2,1,3,1,4,8,0,Attchd,2000,RFn,626.0,TA,TA,Y,192,36,0,0,0,0,4500,5,WD ,235000
